id,PM2_5_next_hour
AQ_E6515F3A30C5,11.795056
AQ_CA68930C5908,26.738861
AQ_A80CE5CE8CAE,33.10233
AQ_D79DD2C21B19,35.51265
AQ_7EF59029691A,34.256958
AQ_3D36ED888ECC,35.083584
AQ_6172390217AC,36.656406
AQ_135FFC6266EF,24.696264
AQ_D7E9F74078F9,22.216131
AQ_DC15495CFBB5,14.560131
AQ_A706FD32892E,13.844818
AQ_F34C782A4DFD,14.199397
AQ_E1615CB17A09,16.382872
AQ_1F58A0A14FA6,16.118538
AQ_7891251BF007,17.809647
AQ_9EE8990458F0,17.33554
AQ_30D342A57012,18.58442
AQ_F34CA317CB28,12.274777
AQ_EF81E0917E24,11.624944
AQ_E0E3C22B7828,13.613685
AQ_B401AA1427E0,4.6639104
AQ_D34D994A28C4,0.9923456
AQ_7261832378BE,33.51356
AQ_5BBA17D00B28,48.798416
AQ_B7B9F829B0C7,61.080273
AQ_271E5EC851D3,71.45547
AQ_5996498E6D00,76.88925
AQ_12B6A11D6062,33.891273
AQ_FCE37CF85C6E,54.596348
AQ_00EDD0DB43AE,56.52014
AQ_1336D137A8BF,16.737133
AQ_292E2DF6743B,21.679314
AQ_F4B977025F22,16.028303
AQ_4F901F5DB11A,17.434874
AQ_2C4774A2009C,20.35777
AQ_8C71E3B3EC58,19.549198
AQ_B3E881E91DD1,23.339243
AQ_06CFE60EBA53,23.79019
AQ_AD8DB3E799AE,22.868921
AQ_4D209C9844CF,20.40432
AQ_A1851B997A4A,27.344505
AQ_A6EBCCF68152,33.25753
AQ_5E244784F0EA,38.879223
AQ_2A38729FC955,25.638697
AQ_92F96BE80795,17.783953
AQ_8222AB7B68F0,18.823446
AQ_0C13EF6B6E8A,17.013918
AQ_889EF6999C21,11.801918
AQ_0787BC7380F6,13.663878
AQ_97280DC6D28C,6.470903
AQ_F86CC5CC3993,6.953998
AQ_0C5EC7A3E642,11.96787
AQ_A5FC69B7D8BA,14.6651945
AQ_EE22D7117C2C,20.145758
AQ_1A8CF80827FA,25.447477
AQ_864A6EAFC770,27.61882
AQ_95A926B701C2,29.858572
AQ_71A02E2E7163,33.44958
AQ_E04AFDED1997,30.570694
AQ_08FAF8D170D9,35.705967
AQ_A51FC49D29F7,30.11331
AQ_126989CDF8B8,20.939217
AQ_0C52311D11D0,18.186115
AQ_C24183F9A50E,17.188717
AQ_9A6B218DCE76,17.891375
AQ_F42E9E1B7785,22.725584
AQ_AA842FA61F17,17.697319
AQ_4FC03FBF2C30,18.523077
AQ_BD16BEE5888A,22.490372
AQ_B23889599CF6,11.909042
AQ_DAEC8734F474,8.330554
AQ_B69F12CCA80B,6.786382
AQ_6BF56F40FB26,9.193696
AQ_C4A28F88A317,10.605393
AQ_1795BEC08346,7.7548604
AQ_5EBBEDCD7273,8.584454
AQ_49F60FABC978,8.051576
AQ_039C812D2C00,8.857682
AQ_96B145661DE8,14.913096
AQ_18CA7CEA2A4B,20.414948
AQ_1B5A948E5EAB,22.499481
AQ_65D605769769,25.51774
AQ_BA3520C8A24D,18.056667
AQ_28750E6EFE22,20.933207
AQ_EFFDD8E9241B,16.037947
AQ_8804E5F94DFE,13.894454
AQ_3D1E410D74EA,11.377267
AQ_0C0E1DA0E365,12.794591
AQ_D1897814F171,11.67709
AQ_B39478E68469,12.028583
AQ_0FD10C08F355,11.818395
AQ_F03077EA7030,11.588012
AQ_70B54FCB1C87,10.087331
AQ_729438548BEE,9.478825
AQ_EDBD199E9499,8.034167
AQ_F72B34E977C5,6.3072686
AQ_9A755986454C,8.407242
AQ_E8EE4CFEA8D5,7.174057
AQ_6D7AF109B1BA,10.170463
AQ_6C029CEA3884,12.504445
AQ_73406D282988,17.99441
AQ_3F7392E98D48,19.512022
AQ_65B46C752932,20.27918
AQ_7C66509F78B6,21.808899
AQ_7D36DCCE22E3,24.052416
AQ_C32BAE0920DF,30.162352
AQ_97F7EB5937CD,57.703938
AQ_C61B6CA60591,92.632576
AQ_FDCD521A9DC1,108.14765
AQ_97F7A8C1B761,60.25086
AQ_4C827FB5F1E7,18.564684
AQ_195117DE57E5,16.065144
AQ_130DBBFF4AEB,25.057837
AQ_0203A5213BA5,27.57875
AQ_244B71593F21,26.359934
AQ_8B74D5EE117D,26.728773
AQ_0376171749B6,22.055557
AQ_FD5A227A1FD6,18.346943
AQ_4678EF214A01,19.941061
AQ_16B1F149C605,19.522865
AQ_7A6096462192,19.84419
AQ_729D0480DD92,22.002075
AQ_44AFCFD26020,25.820518
AQ_5A17959DEBEB,27.294401
AQ_49AE455C8C2E,24.994232
AQ_8AC7A5031B95,31.062857
AQ_533AB076942D,38.302074
AQ_909C972C287A,37.172504
AQ_03FF15F0AE10,25.026718
AQ_2928C8A6EE51,25.772635
AQ_7DF378C68D6F,19.306715
AQ_24C9D1EC4A2A,18.818693
AQ_724A3CC518DE,22.955154
AQ_6F7995D9E66E,24.10972
AQ_17A00EF964A2,29.80274
AQ_EBF33B180440,25.660912
AQ_7601C2AFB5BA,24.8711
AQ_69975CCF70F6,27.725412
AQ_A32613BDA740,26.290468
AQ_8FE33B7895A6,30.681177
AQ_A80928D33919,27.918993
AQ_6A838551FCE1,26.863897
AQ_697E26CF5D78,25.927904
AQ_29030C69F3A5,21.374868
AQ_378429EA76FB,21.082306
AQ_75502A168FF0,26.115265
AQ_8D3810E19DAE,24.716814
AQ_0AAF80631607,31.638391
AQ_250E3192B6CC,37.307648
AQ_D7343549203D,37.291553
AQ_7734D4DABD49,40.6239
AQ_61398C4BE62E,42.624405
AQ_BDC81C91243A,50.506557
AQ_D95669DD14DF,53.842236
AQ_25904B9E103D,53.853565
AQ_F7D0EB936669,52.064865
AQ_6135738576E8,50.244537
AQ_E0DC6D4A433B,55.116314
AQ_EA70F4E2BBB3,60.052845
AQ_0ADF10F83994,60.903522
AQ_D8E47E8FFFF2,70.39405
AQ_4670DD0D85C0,75.81867
AQ_2FAA1E245605,92.078896
AQ_7B88BF198056,108.64147
AQ_189E4830901F,118.2302
AQ_B8F6667A8496,123.904785
AQ_32544F19DC47,128.73921
AQ_EF84E1D6A627,134.34026
AQ_F858ECE92D9C,143.63463
AQ_D638B66954BA,148.58487
AQ_8002B664EFB7,97.0267
AQ_41047136D48A,86.185844
AQ_7AE59DF2EB33,77.85783
AQ_6FB8177D3104,69.54807
AQ_0940BDA29F04,69.68754
AQ_37E52295FB71,79.34152
AQ_AC65EF60859D,89.405
AQ_B03B3E462E03,95.70588
AQ_2C60BFF17077,104.21999
AQ_2D41C37485FD,96.50415
AQ_03E3F8544744,98.95703
AQ_AB6FCA18B57C,105.69107
AQ_F39F19A7F1CE,122.732704
AQ_2A8015B1E7AF,121.965485
AQ_CDF1394DEC0C,119.97613
AQ_42D57F79659F,121.48358
AQ_82E6BB42E239,134.62416
AQ_5BEECBA76DB7,144.20888
AQ_9818F7A13FE3,155.14067
AQ_F281B92D61A7,156.08603
AQ_FC3BBBF35ECC,151.28957
AQ_D89ABEDBA011,94.554115
AQ_F548D3F506C4,77.835945
AQ_82210355CA17,75.48485
AQ_E48D4114F900,65.33508
AQ_689CF4259FEF,70.383156
AQ_25CF6CE0E0BB,86.40208
AQ_14D36BD8E87F,85.24711
AQ_9BAC26DDE64E,72.802155
AQ_1D641E53AAFE,52.234283
AQ_CB2C629D47C4,33.613514
AQ_A68305420F54,35.293583
AQ_B69B52AB767F,39.581238
AQ_9B771984DE39,38.274204
AQ_AA321B88A07E,39.682568
AQ_401DF8C94333,41.332493
AQ_3099A0BDB9C8,48.108562
AQ_3AEB6CC28B1B,47.521107
AQ_2E300D276BC2,40.653736
AQ_03322D6B286E,40.12746
AQ_036F858E6C41,50.903355
AQ_653D84A54103,58.784424
AQ_27CE7A1C6795,59.375584
AQ_441278FF8B54,60.485996
AQ_932D297E410E,55.90915
AQ_BEE864456A49,46.160168
AQ_912341C2D893,44.122364
AQ_977C74CFA399,34.656063
AQ_4F32F45124C5,32.92142
AQ_BDC98CD6F57E,52.078007
AQ_67246226FC32,76.16598
AQ_9C954E0F4F2A,87.010315
AQ_78282D43CA83,100.13517
AQ_E02504EEC1FC,118.182045
AQ_9FF929E1239C,138.35486
AQ_58C1EC36DF17,150.83125
AQ_1630D1F0D0E5,159.50777
AQ_66A864A1A0F9,165.27693
AQ_8616D1262B36,157.85278
AQ_412BB5B42FB4,117.73649
AQ_84F05279936B,118.52692
AQ_FC7A1411396B,135.58469
AQ_51B0801F4D25,143.02098
AQ_51A34A5F4785,139.34204
AQ_7712DFEA22BD,134.19566
AQ_AD75ED32A0E7,151.08876
AQ_B7C5571F72D9,174.32764
AQ_6FE71427D0C4,185.13643
AQ_9162BCB1D737,192.47514
AQ_7C6E804C044E,176.31404
AQ_99251955FB67,173.35907
AQ_E1754FE998A1,149.86566
AQ_81F0149FD5B2,137.23004
AQ_D70DA4CA59F9,125.83316
AQ_696B634579C5,135.46577
AQ_743D9DFAC340,134.31067
AQ_FD5AA942B0DC,26.608795
AQ_F162AA1C4390,21.704765
AQ_F343BAF83CE1,24.64802
AQ_0F3F95ECD192,37.810337
AQ_D2408046FE67,48.84521
AQ_8097539F5F4F,55.818493
AQ_74BD7B552292,67.017235
AQ_DBC70B929B1C,65.50942
AQ_13FC82B73FB2,69.782715
AQ_79AAA64C7027,68.979416
AQ_405F1987C4F9,71.71229
AQ_67B1A7EB39B1,66.2273
AQ_6D2F6791BBC0,33.846912
AQ_50038F1A67A6,33.224968
AQ_2E0C419BEC68,28.672976
AQ_EEED3AFACE14,26.684488
AQ_5EDB7263A0DD,19.595304
AQ_DD1171EB1D62,16.619728
AQ_A565A98C0041,16.28008
AQ_884DBCCB90C2,21.012873
AQ_90B229E0E9BC,28.160212
AQ_95E40031EB5D,27.402008
AQ_A2184931ECB4,29.340265
AQ_6BFF72665397,31.06788
AQ_094EB3D85173,34.42752
AQ_74D20AAF0B17,36.38196
AQ_101E77C74596,25.657671
AQ_BE6DA3701EBF,26.268007
AQ_A05BB8869F62,22.21874
AQ_E28351511EDA,23.44269
AQ_BD03DC65F4E7,20.718996
AQ_023FE99B672B,18.238058
AQ_50E8774C832E,19.611328
AQ_CE108C6A139B,19.78773
AQ_8D7133FFD055,20.825254
AQ_856A30D9DDCF,19.44632
AQ_A5376BEE812C,20.506104
AQ_796DE49434CA,22.799353
AQ_798CB8809C04,24.326876
AQ_B3655B1A1F61,22.72216
AQ_B383D9E30690,21.382666
AQ_3595FF29DED5,17.76928
AQ_7D44A270C5A6,19.215477
AQ_085CF8A949E8,16.700365
AQ_3BAD19DC8E69,8.340691
AQ_717E71617210,6.5542693
AQ_CAFA42E585FD,11.096478
AQ_C3D24DCCDCB4,13.630479
AQ_8021D9E00D73,11.856893
AQ_09C317FBA1F7,16.120697
AQ_4BB2FD591A85,14.140077
AQ_2232732CAF32,12.907086
AQ_590C993F14EB,11.038789
AQ_FF6EA9CB0A2C,11.064359
AQ_C1B2928C6C68,9.508042
AQ_86365064C19A,10.144318
AQ_D71312C28ABC,7.573603
AQ_5B1A97CC69BA,7.9972515
AQ_658B67ABDAED,5.953146
AQ_99518AD151DA,4.637242
AQ_B7260919E7C1,10.028187
AQ_855067A8D4A0,10.793433
AQ_B694FC7BD100,8.425115
AQ_03923E8C80B7,4.944044
AQ_05F5C51C2E7E,3.9353905
AQ_DF5F8C1E9B4B,4.5708604
AQ_7EB79950748A,4.6489167
AQ_3A7EC0849113,7.0322113
AQ_15305E74B26B,7.7508464
AQ_D27797478F35,4.6164985
AQ_C8BC9F366A35,6.356684
AQ_A2F5D68ED52A,10.979985
AQ_06FB2DF12507,23.769554
AQ_B866FFE7F8E9,25.93505
AQ_CDD6D85C59F1,25.824806
AQ_36EAB6DA07F9,28.950777
AQ_2BCC52AF98F9,31.918402
AQ_9B2446B763AE,26.61004
AQ_6778ABE747FD,26.681807
AQ_3533DE22E9F2,18.885046
AQ_42DCEFB2D831,16.029173
AQ_3985C802365C,10.526973
AQ_AEB35DBA6C48,10.45058
AQ_D82A68BB94E4,16.13624
AQ_D07DC63F85B5,17.393034
AQ_23FC7DAC3B82,14.992779
AQ_A2957F6E02D4,14.964448
AQ_CD601288E8BB,16.016932
AQ_26BC07A82B0C,13.07627
AQ_CE3AB5777A9F,12.054672
AQ_4AB45ABF9664,9.46754
AQ_5EE0AE1D2969,13.237622
AQ_75D1DCBF502E,15.150253
AQ_0C76C58A4A98,15.937024
AQ_E148D0FC8593,17.923563
AQ_15A0FBAE7491,24.639923
AQ_1EFB6AECD8DE,24.770655
AQ_39219C7BAF54,36.148205
AQ_6ADF48C4A6B1,39.399902
AQ_BCEB2A26143A,41.720196
AQ_0D946D0C8730,48.866978
AQ_78AD1491A4F7,47.61102
AQ_8DB3F3515DFC,50.32271
AQ_4A8C95205F39,63.809795
AQ_EB21DEB10DA6,63.30073
AQ_904899EFC3DC,51.54909
AQ_78C5AEF350A6,43.62636
AQ_04BA57BE8913,42.106823
AQ_77453EC95026,48.664562
AQ_0448E15D5734,51.125866
AQ_74F4F081ACCA,53.959652
AQ_D47418255C85,59.90973
AQ_C3ECF7CC31A1,66.347496
AQ_BE92B608A7AC,60.365925
AQ_9D4C8794D70A,60.845196
AQ_EB68015E8793,72.82599
AQ_05EDE2B8DAC1,75.146
AQ_163015EFA2E9,74.3339
AQ_7CCA06223805,70.43651
AQ_32E9345AFD23,64.96608
AQ_B9FBF9E85028,52.137737
AQ_CA281CFCBCF5,54.062984
AQ_5B6BA30F89C2,57.686115
AQ_4B8C697611D3,72.39507
AQ_7F36DB4B764A,83.30292
AQ_743F1B06AE69,85.08251
AQ_08A951C41441,86.95959
AQ_A1C3A297BA04,85.250694
AQ_243D8E02B2DF,83.13622
AQ_8499583F5776,83.34876
AQ_7A64BCC919DE,85.61465
AQ_43483B828295,88.18165
AQ_1E827B1A1D9D,86.21447
AQ_629C6B13F6B7,79.9654
AQ_34D83D587550,74.92504
AQ_5B4B2899D892,82.34768
AQ_534985ACD470,88.40545
AQ_AE78CE62E4DF,94.58901
AQ_7C4FEEDB1908,98.88146
AQ_C59C66CD61C1,103.45035
AQ_32679D787FEC,101.75965
AQ_470293C6A3AF,103.224785
AQ_D83A3C58D87D,110.46505
AQ_5AE254EFB083,109.650024
AQ_943F83D3511B,111.83831
AQ_393DFE79E574,117.73458
AQ_EE4F217F77D6,119.46549
AQ_B4D8E788DE20,137.20035
AQ_088CF8A2BC09,115.0454
AQ_73DDC76B198D,106.15426
AQ_97EBE91EF374,111.61826
AQ_F3218B401BC9,116.56191
AQ_71DAE43D9357,135.20213
AQ_1A929042D014,137.50555
AQ_9D573BF83110,140.38158
AQ_F1BC3582CEDD,149.23895
AQ_1BEDE2483BF5,155.57417
AQ_2971FE47ABB4,143.96504
AQ_3CE19422C886,133.46478
AQ_8625C162DB8F,129.29425
AQ_13F917AFB28B,139.11572
AQ_79FBFC5B52FD,149.11678
AQ_6FED3AEAF4F9,149.49869
AQ_E23F01316B24,136.03262
AQ_F04E5C8B96CE,114.67477
AQ_F48DBE6B5253,112.175316
AQ_49E77754C518,122.35584
AQ_00F08ACE8F3A,146.67961
AQ_486ADDC8C3D4,163.20789
AQ_3EF67E30C483,176.44519
AQ_A64BAFB470AA,173.43213
AQ_7EDC6B043EA1,152.67365
AQ_92DA950478CA,51.012554
AQ_11525CCC96B3,24.650736
AQ_8770E5DE995A,21.709951
AQ_F8C90EAEDCD0,23.259794
AQ_E32E16268495,26.396673
AQ_8C9D30CF7A83,25.889246
AQ_7B80BDEBD68B,37.34581
AQ_1F6C08D5D9AA,34.45102
AQ_496D894C712F,44.60265
AQ_5C8CC36989D5,56.056805
AQ_5A916B456A2E,82.62893
AQ_FEECA02490E1,111.0178
AQ_F0324E2BE15B,126.68998
AQ_87BFFB07FEA7,151.56837
AQ_A3ED7E1A8921,161.19
AQ_0748B71C0768,171.30766
AQ_CD10ABA0C067,178.50023
AQ_51E10FAA6A0F,188.00226
AQ_F12415BDAC76,213.06975
AQ_FA01865AFD6C,213.19128
AQ_E568559A1C98,210.72075
AQ_294097373D48,212.3322
AQ_5EB4D4BFB0A5,217.16075
AQ_0B6E495D9E10,232.64648
AQ_1DF82CAD85E5,233.12206
AQ_C5D0AFDA3513,223.92267
AQ_FC97BCEDC344,212.04155
AQ_000DFBC5D332,198.86804
AQ_5DE1AD2C667F,182.82182
AQ_7EFA070075F1,176.79053
AQ_3D11524D1DEF,162.52982
AQ_78DFBE114624,134.32071
AQ_9B30708C1A11,125.01113
AQ_7A54248FD501,125.03559
AQ_CCE442E0776E,125.778015
AQ_5E09296C255E,134.05919
AQ_1B97C18DEDF7,128.94371
AQ_AEDAE20AD729,134.0642
AQ_7CFD52C33266,156.45116
AQ_46C450C3DC1E,157.89716
AQ_18B639733A13,160.20306
AQ_59A657DADDEC,165.66582
AQ_7F978834DDBB,168.77882
AQ_9003182C9392,143.555
AQ_9FDCFA84ECF5,102.98716
AQ_9084EB2D73B5,89.620705
AQ_2A56F8141A1F,85.2771
AQ_5A33990E6ACE,79.12372
AQ_1BD87DE72604,81.91428
AQ_054C19A3D8B9,32.213497
AQ_1C714BEBA199,21.882456
AQ_F4ED990AB590,23.884684
AQ_9BD45DCF1413,26.754532
AQ_77B41F7E1858,26.667433
AQ_139CD731FCDE,29.19522
AQ_AC48615AC086,33.195362
AQ_F1B0D4FC08FE,36.362362
AQ_5E161766FBFE,44.910206
AQ_49760EACF396,48.590393
AQ_18B7F08596E3,47.681553
AQ_8CBE19628DEE,56.415905
AQ_3D3BD420E020,52.373352
AQ_2C85D96D645D,64.798225
AQ_2E17250F8D70,70.54278
AQ_EEE4FE74654A,70.42339
AQ_45EE978C8E23,70.72805
AQ_00474A20F32E,81.83551
AQ_2C5E890910CB,90.33849
AQ_339E6ADAD1DF,94.18185
AQ_C6AA8FA7967A,89.56515
AQ_F40BFE08A1E4,84.805855
AQ_956DA5915717,89.56136
AQ_E1443038C30B,87.96432
AQ_1C63C0B0AEC4,84.85917
AQ_4DA1A5109993,71.332794
AQ_73B3B5AD46F0,19.503897
AQ_51F62225A9B1,13.176759
AQ_8C81B5A3479D,7.280853
AQ_5AFE10F370C0,8.181363
AQ_908656FEBDD9,9.054878
AQ_E31349705FF0,4.7690673
AQ_5E517AA86EF5,6.523474
AQ_10CF11A22083,5.673366
AQ_8B4B9DF45095,3.9764338
AQ_3BCA53330D02,4.814329
AQ_BB18BC139CCC,8.315523
AQ_D5ECB90AE0A9,4.479557
AQ_3E1C70F5A8EB,10.924057
AQ_29B61421AA28,11.329167
AQ_D7423B6071BA,13.244197
AQ_FF5605EC4F05,10.525001
AQ_FAABE265424E,8.061559
AQ_7D0B6D3EB3A7,8.601127
AQ_12B4F237EF54,8.630864
AQ_A06F258C6799,8.3816595
AQ_D1C3FEA229FE,10.792496
AQ_A8039A7DD98B,9.894421
AQ_945AE8F6834E,10.526802
AQ_DE723E13CB36,11.042399
AQ_C4962DB6F79F,10.457566
AQ_B67DD8CA4F38,10.518456
AQ_CB48EFF3688A,6.752814
AQ_5B68B7AD9B1A,12.9076605
AQ_7C9BF4C956EC,9.23088
AQ_7F8AB6253F28,7.3589845
AQ_7719749A003A,8.617265
AQ_8CE6CBE9D95B,8.513827
AQ_B87B326EFB00,10.079104
AQ_8F182B7E0012,9.094819
AQ_CFEDA02517FD,15.979964
AQ_B4ED95A33913,17.615444
AQ_FFC97D9BE038,29.267462
AQ_1E7252B11A8B,35.897305
AQ_97D9B8496146,45.924747
AQ_81C48F47C2F1,48.50047
AQ_4F1069569A1F,46.134357
AQ_EE88D02527CB,40.68353
AQ_22051921C47E,40.601444
AQ_579E7EDBD0CC,43.302715
AQ_0B5399CC6C6C,35.981785
AQ_6F78DF2A64A6,25.023504
AQ_3DAA313CEA4A,16.263708
AQ_152881055365,19.746878
AQ_815158096BDC,15.913234
AQ_27A12EDCC165,17.426737
AQ_A608910915A7,26.668688
AQ_9368409683A8,39.304436
AQ_C3C4F2002833,54.343006
AQ_1F6B908933AE,44.63782
AQ_DAD40005EF8B,35.804974
AQ_946C0A7ADD6B,39.92809
AQ_E41580938B2B,44.15491
AQ_3BD6CB2FB390,50.445774
AQ_58ADCA578B66,59.39893
AQ_7EBFDEB9D1E7,65.38343
AQ_816940913A75,75.13796
AQ_2445D01C1B58,81.275215
AQ_0949639B91BD,75.48705
AQ_9D1F1E10C3D0,92.54441
AQ_66B20723CB25,100.060265
AQ_94A5677184CE,84.11712
AQ_F74854E5D914,57.87509
AQ_C796DD14429E,57.597202
AQ_EB223B07C22C,63.036423
AQ_8162AE844820,64.86543
AQ_B27A936C1324,63.68445
AQ_8C2538C27415,60.195667
AQ_E6B2DBD77ABC,59.936634
AQ_C7CC34B346A7,68.38865
AQ_4BDE53CC0309,80.99077
AQ_68B5BC800745,81.73365
AQ_643ECD3FB704,79.99738
AQ_FD97CE1249E5,87.10519
AQ_660950415EEC,93.37374
AQ_52020D4ECEA4,101.482506
AQ_ABAB5EC98076,108.25372
AQ_5DE4B76ED7BA,102.9571
AQ_E6FD871ACDA1,109.557976
AQ_EE8C5F74BA8F,114.075905
AQ_4CC23662A035,120.80353
AQ_F7C2CAB39E73,128.47537
AQ_97AADC5189B0,131.90193
AQ_AE1F7E5F1879,137.94676
AQ_A35ACF54DD96,140.6159
AQ_A9B797C383B7,137.73253
AQ_FFF8FBE75CB3,154.674
AQ_4CAD2D2C1827,150.18456
AQ_96789F1F3D90,141.61383
AQ_F8A4BB8F9079,137.06819
AQ_74FC150A5380,144.50981
AQ_F15AB72B08EA,147.183
AQ_B595F327A77F,147.38742
AQ_B82652F7C9C1,159.75917
AQ_552F893748EA,160.3043
AQ_DBA03B1990BD,164.86021
AQ_7C17871D755F,174.26509
AQ_33CD9F090B0C,192.64021
AQ_D87A9FE745FB,165.73021
AQ_E955653AE5CA,142.72777
AQ_52AE3B02A1E0,133.9976
AQ_3BC944F4AF84,127.27871
AQ_FEB8DDA23612,128.78113
AQ_DE8BAAC6B98E,134.00996
AQ_39F473783E75,138.61766
AQ_50231F246E97,152.34956
AQ_7D0E24F8621F,176.49579
AQ_81E8CC795A76,198.6056
AQ_3B359663CC13,206.11897
AQ_DBC7CCBEF09F,205.03839
AQ_A900DC9A79C4,201.84465
AQ_3946C58AEB17,188.27788
AQ_D5AB76EF5E94,178.09242
AQ_405BC071F445,156.0952
AQ_C19A6C5A63D1,158.4029
AQ_7D071210612F,172.03172
AQ_03E8AD6F4AAF,193.13869
AQ_2A8B3C2AEB81,182.47527
AQ_BBCD414ECC87,169.66814
AQ_44D5E0E29742,180.4231
AQ_AB51ECE0024F,180.96355
AQ_3D26129429FD,168.41292
AQ_C92F0D3BBF13,166.8562
AQ_7F1C66997DC2,170.02574
AQ_16AB2CF5E78A,162.9789
AQ_B53FBB902457,167.71161
AQ_C318C9292681,185.49715
AQ_C6637CFEBA32,189.38776
AQ_6739E32A929B,216.63226
AQ_EB5422292753,229.63489
AQ_64B80D588637,236.27898
AQ_E8C963DDB83F,181.1217
AQ_4DF72DB2FC31,106.37745
AQ_DDCEE7DCE3D0,86.482445
AQ_32ECD4D14DCD,91.96572
AQ_E9E28A10A30C,90.9699
AQ_BD032524583C,88.729675
AQ_7594F626645B,130.16681
AQ_410F3A939DBB,139.90842
AQ_EEE47F7F8C2B,132.53914
AQ_642B6485317C,134.84741
AQ_A88227697A1E,120.844086
AQ_087FA1BD4365,135.44897
AQ_098883EED496,155.36028
AQ_CAD5A0AAAA1A,158.29034
AQ_3D8F833C2C5F,141.11238
